model,ticker,horizon,n,qlike,mse,rmse,mae,pearson,spearman,qlike_spike_days,qlike_normal_days,pred_exp_clip_count,training_time_sec,inference_time_sec
B5_GARCH_Family,LRCX,1,251,0.5767141653003349,0.4725331520532039,0.6874104683907599,0.6073288067376824,,,0.06176902573057754,0.5871805299257365,0,0.01489599997876212,0.20067449397174641
B5_GARCH_Family,LRCX,5,247,0.5906791237757536,0.4863776843496398,0.6974078321539269,0.6172247777334532,,,0.052996705796557596,0.6017882646430923,0,0.01657610002439469,0.23645308893173933
B5_GARCH_Family,LRCX,10,242,0.6089024116142102,0.5039357931819961,0.7098843519771344,0.6311105656040638,,,0.04841501542799592,0.6183223678526341,0,0.019336900033522397,0.26065819861833006
B5_GARCH_Family,LRCX,22,230,0.6563332162901265,0.5492165484603778,0.741091457554584,0.6657454465478341,,,0.04422087314312343,0.6644228067281926,0,0.01767710002604872,0.2861199964536354
B5_GARCH_Family,MU,1,251,0.4834401896853204,0.39239240496295613,0.6264123282335335,0.5315421748831131,,,0.1879613676702224,0.4931678875294389,0,0.02324030001182109,0.19552899862173945
B5_GARCH_Family,MU,5,247,0.4953877031487903,0.4037542567407181,0.6354166009325835,0.5414658183888273,,,0.1708087057165722,0.5062522721004964,0,0.031244699959643185,0.23583559860708192
B5_GARCH_Family,MU,10,242,0.5097459350277233,0.41744629141073636,0.6461008368751245,0.5526730298700399,,,0.15404150356832647,0.5219067702912924,0,0.029221899982076138,0.26518359081819654
B5_GARCH_Family,MU,22,230,0.5119612018333564,0.4190980823247902,0.6473778512775906,0.5537156041912108,,,0.1678767743261766,0.5243606406624439,0,0.026650100015103817,0.30868299421854317
B5_GARCH_Family,NVDA,1,251,0.5095996710627155,0.4086471849231558,0.6392551798172275,0.5551338249539343,,,0.06163180547549173,0.5613648466416836,0,0.030534000019542873,0.21907280257437378
B5_GARCH_Family,NVDA,5,247,0.5229988400624187,0.42159497671639096,0.6493034550319219,0.5644876984450936,,,0.05701544342413462,0.5778204161375109,0,0.035999300016555935,0.3243356967577711
B5_GARCH_Family,NVDA,10,242,0.5404678076931959,0.4380286707928202,0.6618373446646995,0.5777845471373336,,,0.053172086961154386,0.5941150430031453,0,0.038017100014258176,0.4428842057241127
B5_GARCH_Family,NVDA,22,230,0.5884548697716236,0.4814976777681237,0.6939003370572201,0.6162678790064238,,,0.05154343368713098,0.6340416898165335,0,0.03598640003474429,0.26896199968177825
B5_GARCH_Family,QCOM,1,251,0.6277225837772114,0.5247624795164331,0.7244049140614889,0.6430856336248166,,,1.4260362614034414,0.6245293290667064,0,0.013382599980104715,0.21051369584165514
B5_GARCH_Family,QCOM,5,247,0.6312836070490954,0.5287583450308718,0.7271577167512367,0.6453624497112879,,,1.4037455350158798,0.6281435179110191,0,0.015966799983289093,0.26078260166104883
B5_GARCH_Family,QCOM,10,242,0.6439841759687474,0.5409229115141969,0.7354746164988951,0.6552080625557942,,,1.3811463858986164,0.6409254116121917,0,0.02139890001853928,0.388434199616313
B5_GARCH_Family,QCOM,22,230,0.664354691517651,0.5636512893051655,0.7507671338738567,0.672982220058476,,,,0.664354691517651,0,0.016320900002028793,0.37761399697046727
B5_GARCH_Family,TXN,1,251,0.5023289566368935,0.3988152375958184,0.6315182005261751,0.5528881863602298,,,1.399407155242896,0.49874064384246947,0,0.022276700008660555,0.19299390853848308
B5_GARCH_Family,TXN,5,247,0.49846294289456217,0.39563864751228073,0.6289981299751858,0.5492562894177281,,,1.4169570361014294,0.494729227068518,0,0.024672799976542592,0.2959801108809188
B5_GARCH_Family,TXN,10,242,0.44965297977870217,0.3503875141240747,0.591935396917666,0.510036308238327,,,1.7073146014446872,0.4444344668257313,0,0.02683360001537949,0.4121501970803365
B5_GARCH_Family,TXN,22,230,0.4758655343014075,0.3777303489447761,0.6145977130975807,0.5350138876991101,,,,0.4758655343014075,0,0.021237999957520515,0.2553000027546659
B6_Linear,ADI,1,251,0.2650704064657894,0.12360571317158861,0.35157604180545154,0.2782466591338345,0.1464794278429566,0.07777892240768342,3.4652040938929924,0.23936652142621345,0,0.0028445000061765313,0.10240800544852391
B6_Linear,ADI,5,247,0.23848302657010928,0.11667468786506832,0.3415767671623296,0.26932457939181464,0.17692533870991378,0.1567717516123879,4.4739897424230515,0.20390746154273834,0,0.0023375999880954623,0.06836960301734507
B6_Linear,ADI,10,242,0.25086607877668954,0.12789511770990744,0.35762426890510024,0.2787596347157992,0.0480683500737947,0.06997180823172415,6.656285917394854,0.2242875732222573,0,0.0025576999760232866,0.1408440019004047
B6_Linear,ADI,22,230,0.2485183916231374,0.13360924886590636,0.36552598931663716,0.28509257884226147,0.020945093138822354,0.008565478394979458,7.841128615837084,0.21536288846063115,0,0.0022010999964550138,0.0694140064297244
B6_Linear,AMAT,1,251,0.26610386425945887,0.1231270348627207,0.3508946207377946,0.2837821831532001,0.19714574954643016,0.18184701890050603,2.297577462686649,0.22481375047028834,0,0.0017873999895527959,0.06330219988012686
